article_id,symbol,company,date_publication,source,api_source,titre,contenu,score_sentiment,sentiment,confiance,poids,score_pondere,url,date_analyse,ajout_date
1913f6ffb301c077,AMZN,Amazon,2026-01-28,Benzinga,gnews,Melania Trump Will Ring NYSE Opening Bell Tomorrow To 'Celebrate' Amazon Documentary Release: First Lady-Themed Memecoin Pops 42% In 2026,"Melania Trump Will Ring NYSE Opening Bell Tomorrow To 'Celebrate' Amazon Documentary Release: First Lady-Themed Memecoin Pops 42% In 2026. First Lady Melania Trump will ring the New York Stock Exchange’s opening bell on Wednesday to celebrate the release of her upcoming documentary, even as her offi...",0.0,neutral,0.924,1.56,0.0,https://www.benzinga.com/crypto/cryptocurrency/26/01/50179389/melania-trump-will-ring-nyse-opening-bell-tomorrow-to-celebrate-amazon-documentary-release-first-lady-themed-memecoin-pops-42-in-2026,2026-01-28 20:27:44,2026-01-28
de957a53f9cbfb97,AMZN,Amazon,2026-01-26,24/7 Wall St.,newsapi,"Here Are Monday’s Top Wall Street Analyst Research Calls: Amazon.com, AppLovin, Cisco Systems, Cognizant Technology, Dutch Bros., Meta Platforms, Netf...","Here Are Monday’s Top Wall Street Analyst Research Calls: Amazon.com, AppLovin, Cisco Systems, Cognizant Technology, Dutch Bros., Meta Platforms, Netflix, and More. <ul><li>Stocks open Monday, hoping to end a two-week losing streak as fourth-quarter earnings reports return and take center stage.
</...",0.567,positive,0.567,1.3,0.734,https://247wallst.com/investing/2026/01/26/here-are-mondays-top-wall-street-analyst-research-calls-amazon-com-applovin-cisco-systems-cognizant-technology-dutch-bros-meta-platforms-netflix-and-more/,2026-01-28 20:27:44,2026-01-28
3ecce9ef657974a4,AMZN,Amazon,2026-01-27,Barchart,gnews,Amazon.com Stock Outlook: Is Wall Street Bullish or Bearish?,"Amazon.com Stock Outlook: Is Wall Street Bullish or Bearish?. Amazon.com, Inc. (AMZN), headquartered in Seattle, Washington, is the world's largest online retailer and marketplace. The company engages in the retail sale of consumer products, advertising, and subscription services through online and ...",0.0,neutral,0.938,1.32,0.0,https://www.barchart.com/story/news/37247685/amazon-com-stock-outlook-is-wall-street-bullish-or-bearish,2026-01-28 20:27:44,2026-01-28
a7bf6900cccdd824,AMZN,Amazon,2026-01-27,Amazon.com,newsapi,Secure Apache Spark writes to Amazon S3 on Amazon EMR with dynamic AWS KMS encryption,"Secure Apache Spark writes to Amazon S3 on Amazon EMR with dynamic AWS KMS encryption. When processing data at scale, many organizations use Apache Spark on Amazon EMR to run shared clusters that handle workloads across tenants, business units, or classification levels. In such multi-t… [+18128 char...",0.0,neutral,0.948,1.58,0.0,https://aws.amazon.com/blogs/big-data/secure-apache-spark-writes-to-amazon-s3-on-amazon-emr-with-dynamic-aws-kms-encryption/,2026-01-28 20:27:45,2026-01-28
e9cfb8c78619ca0a,AMZN,Amazon,2026-01-26,24/7 Wall St.,newsapi,Amazon Shares Stall as Job Cuts Loom Against $35B AI Spending | AMZN Stock,"Amazon Shares Stall as Job Cuts Loom Against $35B AI Spending | AMZN Stock. <ul><li>Amazon (AMZN) social sentiment dropped to negative 0.15 from a 0.12 quarterly average. Amazon plans to cut 14,000-15,000 jobs starting January 28.
</li><li>Amazon capex surged 55% to $35.1B … [+3661 chars]",-0.973,negative,0.973,1.3,-1.261,https://247wallst.com/investing/2026/01/26/amazon-shares-stall-as-job-cuts-loom-against-35b-ai-spending-amzn-stock/,2026-01-28 20:27:45,2026-01-28
b85f58982f4ac644,AMZN,Amazon,2026-01-27,Barchart.com,newsapi,"Dear Amazon Stock Fans, More Layoffs Are Coming This Week","Dear Amazon Stock Fans, More Layoffs Are Coming This Week. Amazon (AMZN) has been quietly reshaping its cost base since last year, moving from broad hiring freezes to targeted cuts as it adapts to faster changes in computing and retail.
Now the company is s… [+5900 chars]",-0.957,negative,0.957,1.3,-1.24,https://www.barchart.com/story/news/37254765/dear-amazon-stock-fans-more-layoffs-are-coming-this-week,2026-01-29 20:27:29,2026-01-29
35e0e89012bb389e,AMZN,Amazon,2026-01-27,Barchart.com,newsapi,Amazon.com Stock Outlook: Is Wall Street Bullish or Bearish?,"Amazon.com Stock Outlook: Is Wall Street Bullish or Bearish?. Amazon.com, Inc. (AMZN), headquartered in Seattle, Washington, is the world's largest online retailer and marketplace. The company engages in the retail sale of consumer products, advertising, and su… [+2688 chars]",0.0,neutral,0.931,1.3,0.0,https://www.barchart.com/story/news/37247685/amazon-com-stock-outlook-is-wall-street-bullish-or-bearish,2026-01-29 20:27:29,2026-01-29
c3b6d8c953a47cc7,AMZN,Amazon,2026-01-28,Yahoo Entertainment,newsapi,"Amazon to lay off 16,000 employees after grocery shakeup, bringing total cuts to 30,000 since October","Amazon to lay off 16,000 employees after grocery shakeup, bringing total cuts to 30,000 since October. Amazon (AMZN) is making major cuts to its corporate workforce for the second time in less than six months as it continues to adjust its staffing plans following a surge of hiring during the pandemi...",-0.967,negative,0.967,1.58,-1.532,https://finance.yahoo.com/news/amazon-to-lay-off-16000-employees-after-grocery-shakeup-bringing-total-cuts-to-30000-since-october-150311418.html,2026-01-29 20:27:29,2026-01-29
851b0e1e077ed7ca,AMZN,Amazon,2026-01-28,Barchart.com,newsapi,Get Ready for ASIC Shipments to Triple With This Leading AI Stock,"Get Ready for ASIC Shipments to Triple With This Leading AI Stock. The artificial intelligence infrastructure race is heating up, and Broadcom (AVGO) is projected to retain its leadership as an AI server compute ASIC design partner with 60% market share in 2027, acc… [+4256 chars]",0.925,positive,0.925,1.58,1.465,https://www.barchart.com/story/news/37277134/get-ready-for-asic-shipments-to-triple-with-this-leading-ai-stock,2026-01-29 20:27:30,2026-01-29
d9e32ee787f53253,AMZN,Amazon,2026-01-28,TheStreet,newsapi,Bank of America resets Amazon stock price target before earnings,"Bank of America resets Amazon stock price target before earnings. Amazon (AMZN) stock has gained about 5.3% over the past five days, at the time of writing, Tuesday afternoon, Jan. 27, according to Yahoo Finance. The company has set a Q4 earnings release for Februa… [+5900 chars]",0.768,positive,0.768,1.58,1.216,https://www.thestreet.com/investing/stocks/bank-of-america-resets-amazon-stock-price-target-before-earnings,2026-01-29 20:27:30,2026-01-29
244cc9c88aded0e7,AMZN,Amazon,2026-01-27,Yahoo Entertainment,newsapi,"Meta stock climbs on Q4 earnings beat, plans to spend as much as $135 billion on AI build-out in 2026","Meta stock climbs on Q4 earnings beat, plans to spend as much as $135 billion on AI build-out in 2026. Meta (META) stock climbed early on Thursday after its fourth quarter earnings topped analysts' expectations on the top and bottom lines.
The company also provided its 2026 capital expenditures gui...",0.943,positive,0.943,1.3,1.222,https://finance.yahoo.com/news/meta-stock-climbs-on-q4-earnings-beat-plans-to-spend-as-much-as-135-billion-on-ai-build-out-in-2026-154456872.html,2026-01-29 20:27:31,2026-01-29
7cee85a0dc6e6fd5,AMZN,Amazon,2026-01-28,The Manila Times,gnews,NYSE Content Advisory: Pre-Market Update + First Lady Melania Trump to Ring NYSE Bell for Doc 'Melania',"NYSE Content Advisory: Pre-Market Update + First Lady Melania Trump to Ring NYSE Bell for Doc 'Melania'. NEW YORK, Jan. 28, 2026 /PRNewswire/ -- The New York Stock Exchange (NYSE) provides a daily pre-market update directly from the NYSE Trading Floor. Access today's NYSE Pre-market update for marke...",0.0,neutral,0.951,1.32,0.0,https://www.manilatimes.net/2026/01/28/tmt-newswire/pr-newswire/nyse-content-advisory-pre-market-update-first-lady-melania-trump-to-ring-nyse-bell-for-doc-melania/2267045,2026-01-29 20:27:31,2026-01-29
5f9308d87ab0d4f9,AMZN,Amazon,2026-01-29,Yahoo Entertainment,newsapi,Amazon.com (AMZN): Tsai Capital’s Highest Conviction Idea,"Amazon.com (AMZN): Tsai Capital’s Highest Conviction Idea. Tsai Capital Corporation, an investment management firm, released its fourth quarter 2025 investor letter. A copy of the letter can be downloaded here. Tsai Capital Growth Equity Strategy gained 8.5%… [+3243 chars]",0.946,positive,0.946,1.58,1.498,https://finance.yahoo.com/news/amazon-com-amzn-tsai-capital-142640848.html,2026-01-30 20:26:35,2026-01-30
0c2ba478c6e6f761,AMZN,Amazon,2026-01-28,CoinDesk,newsapi,Meta and Microsoft continue going big on AI Spending. Here's how bitcoin miners could benefit,"Meta and Microsoft continue going big on AI Spending. Here's how bitcoin miners could benefit. Shares of bitcoin mining companies that have shifted business plans to cater to artificial intelligence (AI) infrastructure were big winners in 2025, a run they continued into the new year.
And if b… [+23...",0.609,positive,0.609,1.58,0.965,https://www.coindesk.com/markets/2026/01/28/meta-and-microsoft-continue-going-big-on-ai-spending-here-s-how-bitcoin-miners-could-benefit,2026-01-30 20:26:35,2026-01-30
96d0c72cc6f66e47,AMZN,Amazon,2026-01-29,Barchart.com,newsapi,Nvidia Could Use Intel’s Foundry in 2028. Is It Worth Buying INTC Stock Now and Waiting?,"Nvidia Could Use Intel’s Foundry in 2028. Is It Worth Buying INTC Stock Now and Waiting?. Semiconductor stocks have been volatile lately, and Intel (INTC) is no exception. After a strong rally in 2025, fueled by a new CEO and AI optimism, Intels stock has swung on mixed results. The chipm… [+7663 ch...",-0.804,negative,0.804,1.3,-1.042,https://www.barchart.com/story/news/37305147/nvidia-could-use-intels-foundry-in-2028-is-it-worth-buying-intc-stock-now-and-waiting,2026-02-01 14:09:10,2026-02-01
381bbb507a77f93f,AMZN,Amazon,2026-01-31,The Economic Times,gnews,U.S Stock Market tips: Diversifying your investments but still stocks might be under great risk,"U.S Stock Market tips: Diversifying your investments but still stocks might be under great risk. Synopsis
Wall Street tips: What's happened is that a handful of companies, like Nvidia, Microsoft, Alphabet and Apple, have been driving stock returns. They, and a handful of other tech giants, including...",0.0,neutral,0.796,1.56,0.0,https://economictimes.indiatimes.com/news/international/us/u-s-stock-market-tips-diversifying-your-investments-but-still-stocks-might-be-under-great-risk/articleshow/127822104.cms,2026-02-01 14:09:10,2026-02-01
ebcf8b3494c1ce4b,AMZN,Amazon,2026-01-30,Investor's Business Daily,gnews,"Stock Market Falls Amid Trump Fed Chair Pick, Hot Inflation; Jobs Report, Amazon Earnings Due","Stock Market Falls Amid Trump Fed Chair Pick, Hot Inflation; Jobs Report, Amazon Earnings Due. Information in Investor’s Business Daily is for informational and educational purposes only and should not be construed as an offer, recommendation, solicitation, or rating to buy or sell securities. The i...",0.0,neutral,0.885,1.32,0.0,https://www.investors.com/market-trend/the-big-picture/dow-jones-stock-market-nasdaq-sp500-trump-fed-chair-warsh-pick-inflation-jobs-report-amazon-earnings/,2026-02-01 14:09:11,2026-02-01
29fe518099f3eccf,AMZN,Amazon,2026-01-30,Barchart.com,newsapi,This AI Chip Stock Could Power the Next Decade. Is It a Buy Ahead of Its Next Earnings Report?,"This AI Chip Stock Could Power the Next Decade. Is It a Buy Ahead of Its Next Earnings Report?. While most investors are chasing artificial intelligence (AI) chipmakers, the real backbone of the AI revolution may be chip designer Arm Holdings (ARM). Its chip designs power everything from smartp… [+4...",0.0,neutral,0.918,1.58,0.0,https://www.barchart.com/story/news/37326449/this-ai-chip-stock-could-power-the-next-decade-is-it-a-buy-ahead-of-its-next-earnings-report,2026-02-01 14:09:11,2026-02-01
29c3bef26d944490,AMZN,Amazon,2026-01-30,MarketScreener,gnews,"Heavy earnings week, jobs data to test US stocks after Microsoft swoon","Heavy earnings week, jobs data to test US stocks after Microsoft swoon. NEW YORK, Jan 30 (Reuters) - Another huge batch of corporate earnings including from megacaps Alphabet and Amazon will test the U.S. stock market in the coming week after a disappointing report from heavyweight Microsoft weighed...",-0.937,negative,0.937,1.08,-1.012,https://www.marketscreener.com/news/heavy-earnings-week-jobs-data-to-test-us-stocks-after-microsoft-swoon-ce7e5bdcda8bf52d,2026-02-01 14:09:11,2026-02-01
a49716ebff8ad799,AMZN,Amazon,2026-01-30,CNBC,newsapi,"Cramer’s week ahead: Earnings from Eli Lilly, Alphabet and Amazon. Plus, jobs data","Cramer’s week ahead: Earnings from Eli Lilly, Alphabet and Amazon. Plus, jobs data. The stock market is well-positioned to bounce next week if the heavyweight companies set to report earnings deliver strong numbers, CNBC's Jim Cramer said Friday. 
That's because the market ended th… [+2853 chars]",0.657,positive,0.657,2.38,1.562,https://www.cnbc.com/2026/01/30/cramers-week-ahead-earnings-eli-lilly-alphabet-amazon-jobs-data.html,2026-02-01 14:09:11,2026-02-01
b74e11aba15d7b8f,AMZN,Amazon,2026-01-29,Yahoo Entertainment,newsapi,"PayPal downgraded, UPS upgraded: Wall Street’s top analyst calls","PayPal downgraded, UPS upgraded: Wall Street’s top analyst calls. The most talked about and market moving research calls around Wall Street are now in one place. Here are todays research calls that investors need to know, as compiled by The Fly.Top 5 Upgrades: <li>… [+2925 chars]",0.0,neutral,0.913,1.3,0.0,https://finance.yahoo.com/news/paypal-downgraded-ups-upgraded-wall-144103429.html,2026-02-01 14:09:11,2026-02-01
1a4688faed9a8e70,AMZN,Amazon,2026-01-30,CNBC,gnews,"Earnings, jobs loom large next week for a discerning stock market","Earnings, jobs loom large next week for a discerning stock market. More Magnificent Seven earnings are coming next week, helping to decide the direction of a stock market that's becoming more discerning, while the latest data on the labor market will cast light on the state of the economy. Alphabet ...",0.0,neutral,0.624,1.98,0.0,https://www.cnbc.com/2026/01/30/earnings-jobs-loom-large-next-week-for-a-discerning-stock-market.html,2026-02-01 14:09:12,2026-02-01
09847d6588402bdb,AMZN,Amazon,2026-01-30,Devdiscourse,gnews,"Wall St Week Ahead-Heavy earnings week, jobs data to test US stocks after Microsoft swoon","Wall St Week Ahead-Heavy earnings week, jobs data to test US stocks after Microsoft swoon. Another huge batch of corporate earnings including from megacaps Alphabet and Amazon ‌will test the U.S. stock market in the coming week after a disappointing report from heavyweight Microsoft weighed on equit...",-0.725,negative,0.725,1.32,-0.957,https://www.devdiscourse.com/article/business/3788037-wall-st-week-ahead-heavy-earnings-week-jobs-data-to-test-us-stocks-after-microsoft-swoon,2026-02-01 14:09:12,2026-02-01
9e86bc353c6d1ce3,AMZN,Amazon,2026-01-30,Yahoo Entertainment,newsapi,"Stock market today: Dow, S&P 500, Nasdaq slide after Trump picks Warsh for Fed; gold, silver plunge","Stock market today: Dow, S&P 500, Nasdaq slide after Trump picks Warsh for Fed; gold, silver plunge. US stocks slid on Friday as President Trump said he would nominate Kevin Warsh to lead the Federal Reserve, against a background of a rising dollar and a screeching halt to 2026's roaring metals rall...",-0.965,negative,0.965,1.58,-1.528,https://finance.yahoo.com/news/live/stock-market-today-dow-sp-500-nasdaq-slide-after-trump-picks-warsh-for-fed-gold-silver-plunge-181435040.html,2026-02-01 14:09:12,2026-02-01
d0e4e599e2c35c5b,AMZN,Amazon,2026-01-30,MarketScreener,gnews,"Wall St Week Ahead-Heavy earnings week, jobs data to test US stocks after Microsoft swoon","Wall St Week Ahead-Heavy earnings week, jobs data to test US stocks after Microsoft swoon. Trader
This super rating is the result of a weighted average of the rankings based on the following ratings: Global Valuation (Composite), EPS Revisions (4 months), and Visibility (Composite). We recommend tha...",0.0,neutral,0.922,1.08,0.0,https://www.marketscreener.com/news/wall-st-week-ahead-heavy-earnings-week-jobs-data-to-test-us-stocks-after-microsoft-swoon-ce7e5bdcda8bf623,2026-02-01 14:09:12,2026-02-01
0efdf2f82bff0ee3,AMZN,Amazon,2026-01-30,Yahoo Entertainment,newsapi,"Amazon Is Cutting 16,000 Jobs. Should You Buy, Sell, or Hold AMZN Stock Here?","Amazon Is Cutting 16,000 Jobs. Should You Buy, Sell, or Hold AMZN Stock Here?. If you click 'Accept all', we and our partners, including 245 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other words, us… [+1046 chars]",0.0,neutral,0.879,1.32,0.0,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_442e38c9-d350-469e-b7ab-b0c1d43da27d,2026-02-01 14:09:12,2026-02-01
